serial_number,session_number,created_datetime,signal_1,signal_2,signal_3,signal_4,signal_5
79,70049,2022-05-09 00:00:29,0.066996928,0.987374911,2.193336573,3.024934437,4.161671779
79,70049,2022-05-09 00:00:30,-0.01937709,0.954694785,2.124148765,2.934099818,3.951906292
79,70049,2022-05-09 00:00:31,-0.027660799,0.885510077,1.990516075,2.936912571,4.091539038
79,70049,2022-05-09 00:00:32,-0.269080756,1.090830155,2.033299467,2.827325099,3.880839187
79,70049,2022-05-09 00:00:33,-0.01777634,1.028674578,1.999532526,2.987454092,3.927750198
79,70049,2022-05-09 00:00:34,-0.075456856,0.997996167,1.898063475,2.930803236,4.057123615
79,70049,2022-05-09 00:00:35,-0.071155683,0.96588268,2.261448325,3.089949402,3.956144551
79,70049,2022-05-09 00:00:36,0.113986538,1.096391454,1.862133421,3.054868425,4.15889907
79,70049,2022-05-09 00:00:37,-0.097658735,1.031958156,2.070665574,3.038067026,3.976669282
79,70049,2022-05-09 00:00:38,0.006688334,0.940556886,1.868974511,2.912631538,3.787042733
79,70049,2022-05-09 00:00:39,-0.034626713,0.947962855,1.905466549,3.052101816,4.027235733
79,70049,2022-05-09 00:00:40,0.225654468,1.062879671,1.959125062,3.030362797,3.903541446
79,70049,2022-05-09 00:00:41,0.028778262,1.082597228,1.877007947,2.934251212,3.958869318
79,70049,2022-05-09 00:00:42,0.157758304,1.069155899,1.906795549,3.137632432,4.007443689
79,70049,2022-05-09 00:00:43,0.029955705,1.142054977,1.889484976,2.801735655,4.104541637
79,70049,2022-05-09 00:00:44,-0.002625582,0.99377976,1.953996413,3.017380571,4.083936508
79,70049,2022-05-09 00:00:45,0.00147445,1.088114009,1.997249745,3.008977389,3.922991144
79,70049,2022-05-09 00:00:46,-0.083205062,1.171792372,2.123382773,2.96919194,4.087007434
79,70049,2022-05-09 00:00:47,0.217438252,0.843850738,2.031816357,3.05260477,3.843446517
79,70049,2022-05-09 00:00:48,0.024914935,1.034713872,1.867716585,3.128014827,3.947200264
79,70049,2022-05-09 00:00:49,-0.192364028,0.906482742,2.080649554,3.041827684,4.149277901
79,70049,2022-05-09 00:00:50,0.014439619,0.9080855,1.943964832,3.043455078,4.22175475
79,70049,2022-05-09 00:00:51,0.021696627,0.921314553,1.819503701,2.973148551,3.841561246
79,70049,2022-05-09 00:00:52,-0.027335622,1.044966102,1.95824818,2.938137017,4.041359663
79,70049,2022-05-09 00:00:53,-0.022075589,0.865711893,1.950111845,2.942344694,3.874181871
79,70049,2022-05-09 00:00:54,0.027527267,1.157199523,1.887154428,3.142630225,4.072645405
79,70049,2022-05-09 00:00:55,0.122292779,1.122893521,1.919447836,2.845570752,3.924456818
79,70049,2022-05-09 00:00:56,0.110690875,0.969599402,1.854065739,3.100845804,3.831716274
79,70049,2022-05-09 00:00:57,0.10834225,1.083607772,2.146461639,3.068014683,3.861099729
79,70049,2022-05-09 00:00:58,0.004403465,0.874868414,2.179264895,3.046824696,3.860514944
79,70049,2022-05-09 00:00:59,0.025446066,1.089340371,2.080881265,3.082235975,3.942718615
79,70049,2022-05-09 00:01:00,-0.090947276,1.190036266,2.061571636,3.20315297,3.858085616
79,70049,2022-05-09 00:01:01,0.017283499,0.990769066,1.991607629,2.988732071,4.05524297
79,70049,2022-05-09 00:01:02,0.104071374,1.146872784,1.953188041,2.781056971,4.041204676
99,70050,2022-04-22 00:00:00,-0.167401818,1.899782741,4.001745629,5.802924884,8.059831931
99,70050,2022-04-22 00:00:01,-0.042601787,2.11304699,3.977247311,6.23428261,8.015469493
99,70050,2022-04-22 00:00:02,0.110925132,2.139827007,4.118301539,5.910631683,8.086579081
99,70050,2022-04-22 00:00:03,0.055768822,2.000599337,3.818952136,5.915754099,8.027233426
99,70050,2022-04-22 00:00:04,-0.06008719,1.979810859,4.005423223,5.804955904,8.162529155
99,70050,2022-04-22 00:00:05,0.010201722,1.992111312,3.999146014,5.997942134,8.036695339
99,70050,2022-04-22 00:00:06,0.087192542,1.922208487,4.043728318,6.088352759,8.195854505
99,70050,2022-04-22 00:00:07,0.057046385,2.123199295,3.991590164,5.944864467,7.92959128
99,70050,2022-04-22 00:00:08,0.108937898,2.224378502,4.054726078,5.747531898,7.894055897
99,70050,2022-04-22 00:00:09,-0.034630028,2.031289372,4.005352416,6.067163123,7.923685253
99,70050,2022-04-22 00:00:10,0.236327469,1.957129747,3.961000913,6.064649207,7.932604371
99,70050,2022-04-22 00:00:11,0.049133056,1.973475802,3.619430755,6.018245383,7.941036141
99,70050,2022-04-22 00:00:12,-0.029352236,1.818344856,3.944280702,5.981780327,7.892824692
99,70050,2022-04-22 00:00:13,-0.08787117,2.096633858,4.056536967,5.962341532,7.879864178
99,70050,2022-04-22 00:00:14,0.05316127,2.049059509,4.042146093,5.978426791,8.01426894
99,70050,2022-04-22 00:00:15,-0.022129975,1.999587866,3.880296392,5.850022182,8.093827242
99,70050,2022-04-22 00:00:16,0.090535327,1.872758146,4.024975298,6.158710974,8.057948502
99,70050,2022-04-22 00:00:17,-0.00984044,2.032283461,4.028319631,6.155106956,8.086615556
99,70050,2022-04-22 00:00:18,0.114819033,1.97151116,4.070621574,6.120339136,8.001656261
99,70050,2022-04-22 00:00:19,0.042876232,1.908052362,3.962554995,6.10127523,7.954556414
99,70050,2022-04-22 00:00:20,-0.058536282,1.890938683,4.008385666,5.790211035,8.037427845
99,70050,2022-04-22 00:00:21,-0.097661902,2.023120506,4.058994202,5.982745549,8.084636872
99,70050,2022-04-22 00:00:22,-0.068754947,1.940336531,3.994695068,5.910420443,7.944683492
99,70050,2022-04-22 00:00:23,0.146796258,2.005316913,3.985777724,5.898111368,8.001685182
99,70050,2022-04-22 00:00:24,0.089089836,1.792899722,3.809103967,6.078137255,8.037747833
99,70050,2022-04-22 00:00:25,-0.065368568,1.913781809,4.018047545,5.864945531,8.115707034
99,70050,2022-04-22 00:00:26,-0.051095533,2.04794967,3.971233971,5.916666506,7.904647826
99,70050,2022-04-22 00:00:27,0.123465919,2.000852934,3.992142178,6.019173745,7.897375412
99,70050,2022-04-22 00:00:28,-0.009302398,2.04378661,4.035620979,5.863483641,8.072997727
99,70050,2022-04-22 00:00:29,-0.035461424,2.095969794,4.136932653,5.963711289,8.007630754
99,70050,2022-04-22 00:00:30,-0.198627783,2.095328165,4.021113761,6.198328345,8.050763021
99,70050,2022-04-22 00:00:31,-0.080402239,1.888192835,4.065947167,5.972797337,7.79491386
99,70050,2022-04-22 00:00:32,-0.009446507,1.983933097,4.030378742,6.132276626,7.92887725
99,70050,2022-04-22 00:00:33,-0.125475737,1.979284343,4.012178801,6.010037032,8.118293894
99,70050,2022-04-22 00:00:34,-0.003752917,2.134785046,4.0074178,5.932333317,8.110793089
99,70050,2022-04-22 00:00:35,-0.094046003,2.172657822,3.851020797,5.970953151,7.965346739
99,70050,2022-04-22 00:00:36,0.075280616,1.999407049,4.063761481,5.847360141,8.177587114
99,70050,2022-04-22 00:00:37,0.082806535,2.144260975,4.059169644,6.061977021,8.199716434
99,70050,2022-04-22 00:00:38,0.072535511,1.895649919,3.961748834,5.882956061,8.044530077
99,70050,2022-04-22 00:00:39,-0.004148597,2.057917173,4.087218988,6.054679628,7.927139036
99,70050,2022-04-22 00:00:40,-0.048820703,1.931905559,3.906469144,6.097481763,8.214911324
99,70050,2022-04-22 00:00:41,-0.021207882,2.085072927,4.047076554,6.015366266,7.972619251
99,70050,2022-04-22 00:00:42,-0.056446374,2.23009943,3.87304186,6.140179267,8.006677071
99,70050,2022-04-22 00:00:43,0.167645519,2.021977098,4.290432568,5.843178328,8.033169012
99,70050,2022-04-22 00:00:44,0.121483785,2.097212062,4.010303162,5.972160419,7.898704222
99,70050,2022-04-22 00:00:45,0.162703796,2.058277755,4.10532072,6.050205032,7.996207216
99,70050,2022-04-22 00:00:46,0.064610944,1.91709701,4.026845906,6.092196422,8.132430179
99,70050,2022-04-22 00:00:47,-0.136530468,2.176929129,4.048130542,5.946652493,7.853508676
99,70050,2022-04-22 00:00:48,-0.106287407,1.891303984,4.157475889,6.121349639,7.932923539
99,70050,2022-04-22 00:00:49,-0.199671107,2.173134131,3.95688058,6.017616503,8.065638201
99,70050,2022-04-22 00:00:50,0.07772323,1.85596412,3.910206026,5.964060386,8.059048549
99,70050,2022-04-22 00:00:51,-0.022385849,2.042237364,3.856077659,6.107066213,8.113150413
99,70050,2022-04-22 00:00:52,0.001858334,2.039179135,3.904067597,5.838274756,7.957662535
99,70050,2022-04-22 00:00:53,0.031980279,2.00545625,3.985806131,6.103718943,7.717183244
99,70050,2022-04-22 00:00:54,0.085684858,1.885817534,4.066331626,6.060722314,7.969497336
99,70050,2022-04-22 00:00:55,0.065492483,1.877870764,4.09081729,5.759439859,7.847904761
99,70050,2022-04-22 00:00:56,0.143671004,1.866188249,3.930358787,6.079687094,7.933986974
99,70050,2022-04-22 00:00:57,-0.16288251,2.019995366,3.911830029,6.040117254,8.083716633
99,70050,2022-04-22 00:00:58,-0.060017089,2.202034991,4.02738678,6.1445769,8.080554898
99,70050,2022-04-22 00:00:59,-0.110364958,2.067030524,3.974887837,5.902608337,7.936425255
99,70050,2022-04-22 00:01:00,0.063670325,1.858546841,3.980232612,5.986529332,8.011764677
99,70050,2022-04-22 00:01:01,-0.149991083,1.928144647,3.877057248,5.97143309,7.948273386
99,70050,2022-04-22 00:01:02,0.016888623,2.06454178,4.05326022,5.902973212,7.869085027
99,70050,2022-04-22 00:01:03,-0.104251467,1.945558207,3.879411948,6.023536054,7.857905943
99,70050,2022-04-22 00:01:04,-0.071221408,2.076935811,4.10509911,6.114320125,8.191366902
99,70050,2022-04-22 00:01:05,0.113237106,2.099162905,3.918401536,5.914940487,8.188260689
99,70050,2022-04-22 00:01:06,-0.086912042,1.950505591,4.067447095,5.805518306,7.993860012
99,70050,2022-04-22 00:01:07,0.104167828,2.023634478,3.906609713,5.950597203,8.146339149
99,70050,2022-04-22 00:01:08,0.121229773,1.943339542,4.090445472,6.080212785,7.955847017
99,70050,2022-04-22 00:01:09,-0.018413499,2.18416817,4.067555072,6.143613921,8.070301209
99,70050,2022-04-22 00:01:10,-0.18670877,2.076835972,3.788375722,6.083142274,7.980632605
99,70050,2022-04-22 00:01:11,0.007830724,1.854652242,4.009629187,5.899392733,8.107843378
99,70050,2022-04-22 00:01:12,0.072673334,1.889048879,4.005119144,5.836797551,7.887625501
99,70050,2022-04-22 00:01:13,-0.119885445,1.961789926,3.895564578,5.942980561,8.02826431
99,70050,2022-04-22 00:01:14,-0.115770899,2.151427991,3.944206192,5.986038594,8.043755835
99,70050,2022-04-22 00:01:15,-0.118056522,2.174183337,3.9831551,6.153529521,8.24067021
99,70050,2022-04-22 00:01:16,0.040016361,2.111235597,4.042389756,5.996447143,8.052078252
99,70050,2022-04-22 00:01:17,-0.166548211,2.084226764,3.94420933,5.99750062,7.929382904
99,70050,2022-04-22 00:01:18,-0.004654177,1.985891017,3.978879233,5.956657614,8.021872155
99,70050,2022-04-22 00:01:19,0.100347257,2.124246157,4.032546655,6.039302819,7.84276353
99,70050,2022-04-22 00:01:20,-0.034346366,2.160503277,4.122058189,5.998998746,7.986611929
99,70050,2022-04-22 00:01:21,-0.145377949,1.964797268,4.023903936,5.983770267,7.851607185
99,70050,2022-04-22 00:01:22,-0.038823937,1.936866892,4.120851034,5.924444839,8.031534795
99,70050,2022-04-22 00:01:23,0.079917561,1.991990795,4.049838932,6.11260379,7.920031867
33,70051,2022-06-24 00:00:00,-0.044188728,1.074549568,1.89657652,3.062450696,3.949894228
33,70051,2022-06-24 00:00:01,-0.024432587,0.935485298,1.975419329,3.028492254,3.939896837
33,70051,2022-06-24 00:00:02,-0.026050321,1.173387293,1.968689884,2.98426851,3.985374381
33,70051,2022-06-24 00:00:03,0.026589916,0.909314599,2.15174149,2.764726546,4.037839766
33,70051,2022-06-24 00:00:04,0.047987958,1.124116687,2.032524434,3.202257342,4.166906033
33,70051,2022-06-24 00:00:05,0.032719069,1.053673783,1.965502985,2.966523926,3.96103479
33,70051,2022-06-24 00:00:06,0.046650603,0.864938981,2.008723938,2.830253922,4.064155524
33,70051,2022-06-24 00:00:07,0.092862531,0.807571886,2.155210316,2.969299964,3.87622135
33,70051,2022-06-24 00:00:08,0.064127655,1.307280819,2.056887076,2.995829869,4.034424859
33,70051,2022-06-24 00:00:09,-0.030891582,0.881392517,1.970173423,3.152859566,3.900378826
33,70051,2022-06-24 00:00:10,0.062964174,0.902833289,2.165082633,3.03521106,3.970803258
33,70051,2022-06-24 00:00:11,-0.165180398,1.097699249,1.997843634,3.131560533,4.108560117
33,70051,2022-06-24 00:00:12,-0.059868049,0.957137436,2.267813843,2.921632004,4.086196415
33,70051,2022-06-24 00:00:13,0.000737335,0.921059744,1.983864557,2.972028026,3.902703125
33,70051,2022-06-24 00:00:14,-0.114212619,0.876574303,1.821287121,3.077253456,4.09638989
33,70051,2022-06-24 00:00:15,0.069906583,1.019095523,2.044888999,2.935568713,4.179566556
33,70051,2022-06-24 00:00:16,-0.108807221,1.082113319,2.0068567,3.034002212,4.100300836
33,70051,2022-06-24 00:00:17,-0.062122178,1.107917603,1.920811348,2.96886899,4.067045672
33,70051,2022-06-24 00:00:18,0.015058813,1.013810354,2.081673178,3.086778555,4.027785966
33,70051,2022-06-24 00:00:19,-0.090730445,0.933232874,1.971623239,3.023095277,3.928703442
33,70051,2022-06-24 00:00:20,-0.035478282,0.895463338,1.947248607,3.198862811,4.023833725
33,70051,2022-06-24 00:00:21,-0.14594013,0.974853443,2.142582909,3.001010259,3.954764505
33,70051,2022-06-24 00:00:22,-0.079929737,1.145827766,1.942837948,3.092183054,3.952842762
33,70051,2022-06-24 00:00:23,0.128729996,1.02346997,1.908550989,3.060593649,4.091226062
33,70051,2022-06-24 00:00:24,-0.160166206,1.01755839,1.972141239,3.011557454,3.962231157
33,70051,2022-06-24 00:00:25,0.009999091,0.727547218,1.916070674,2.851217473,3.945449079
33,70051,2022-06-24 00:00:26,0.101754337,1.111297803,1.982998776,3.004335833,3.975873701
33,70051,2022-06-24 00:00:27,0.050208705,0.892216878,1.830737595,2.884017089,3.947091942
33,70051,2022-06-24 00:00:28,-0.051502755,0.945106317,2.237947142,2.898809155,4.041204464
33,70051,2022-06-24 00:00:29,-0.006232412,0.947448607,2.231664604,3.114071368,4.14541365
33,70051,2022-06-24 00:00:30,-0.027272235,1.035793881,2.035224139,2.954198318,3.810193412
33,70051,2022-06-24 00:00:31,0.146053731,1.101267,2.119090442,2.932065748,4.03163847
33,70051,2022-06-24 00:00:32,-0.054675703,0.857461867,2.101932988,3.005676879,4.041563499
33,70051,2022-06-24 00:00:33,-0.019581864,0.950781011,2.12854927,3.03265217,4.061025212
33,70051,2022-06-24 00:00:34,-0.089505605,0.819101617,2.173574458,2.810379664,4.096778187
33,70051,2022-06-24 00:00:35,0.048195394,1.138602521,1.874122078,2.99784122,3.783296136
33,70051,2022-06-24 00:00:36,0.00034657,0.789422662,2.030346039,3.10397304,4.035555034
33,70051,2022-06-24 00:00:37,-0.06792415,0.982319109,1.990384462,2.929774172,4.042071155
33,70051,2022-06-24 00:00:38,-0.069885891,0.831415703,1.966346661,3.054571831,4.060273957
33,70051,2022-06-24 00:00:39,0.098420596,0.931250781,2.021790226,2.962335058,3.952998306
33,70051,2022-06-24 00:00:40,-0.009524863,0.920102528,1.958825704,3.159489769,4.074935718
33,70051,2022-06-24 00:00:41,0.129407813,1.092339301,2.032173104,3.252908169,3.970940085
33,70051,2022-06-24 00:00:42,0.000405603,0.785886799,1.763483754,3.056612934,3.840243844
33,70051,2022-06-24 00:00:43,0.120796817,0.996828118,1.987575662,3.108281663,4.048988738
33,70051,2022-06-24 00:00:44,0.159158565,0.917312102,2.034494071,3.107409323,3.837790362
33,70051,2022-06-24 00:00:45,0.031275754,1.062557008,2.020414718,3.040450932,3.866717577
33,70051,2022-06-24 00:00:46,-0.049362688,0.922582638,2.117588539,3.151702081,3.986771161
33,70051,2022-06-24 00:00:47,0.027451219,0.924206981,1.997830782,3.048531654,4.039270617
33,70051,2022-06-24 00:00:48,0.01599186,1.086005936,2.056488013,3.091041638,3.974969838
33,70051,2022-06-24 00:00:49,-0.063336968,0.985542486,1.946616186,2.809826994,3.963547095
33,70051,2022-06-24 00:00:50,0.086615385,0.984309631,1.955483626,2.972903599,4.084245737
33,70051,2022-06-24 00:00:51,-0.159854248,0.890794951,1.940135843,2.873406218,3.984254459
33,70051,2022-06-24 00:00:52,0.139836548,0.882393321,1.917572603,2.928500875,3.993397678
33,70051,2022-06-24 00:00:53,-0.092557216,0.939732109,2.177775572,3.030030853,3.821569991
33,70051,2022-06-24 00:00:54,-0.111675676,1.138929449,1.998496114,2.949116662,4.321468342
33,70051,2022-06-24 00:00:55,0.069627635,0.999281268,1.883274006,2.874009808,4.131525282
33,70051,2022-06-24 00:00:56,-0.117406658,0.966152062,1.953594704,3.097992935,4.001951975
33,70051,2022-06-24 00:00:57,0.118891639,1.173061528,2.067916948,3.018869692,4.174957481
33,70051,2022-06-24 00:00:58,0.095933863,0.864544965,2.088886928,3.08360774,3.980488248
33,70051,2022-06-24 00:00:59,-0.11471302,1.098372323,1.994454378,2.990546992,3.991040829
33,70051,2022-06-24 00:01:00,0.001264406,0.910018629,2.008789941,3.001354976,3.942451425
2,70052,2022-03-10 00:00:00,0.029571505,2.003285725,3.897047621,5.999311045,7.912161977
2,70052,2022-03-10 00:00:01,-0.097998472,1.765004874,3.82453594,6.072101459,8.190239288
2,70052,2022-03-10 00:00:02,-0.136256604,1.879386811,4.16667196,5.886240537,8.029989141
2,70052,2022-03-10 00:00:03,0.159055047,1.808312839,3.884150939,6.096524522,8.083116208
2,70052,2022-03-10 00:00:04,0.165645296,1.781555491,3.986457831,6.021352485,7.998780037
2,70052,2022-03-10 00:00:05,0.15951723,2.09083836,3.983553198,6.095968307,8.185478998
2,70052,2022-03-10 00:00:06,-0.168556665,1.896905467,3.969984659,6.027277098,7.863728273
2,70052,2022-03-10 00:00:07,-0.005776168,1.911833038,4.002188956,6.237627543,7.843490266
2,70052,2022-03-10 00:00:08,0.019573761,2.11209041,4.189138807,6.106465531,8.069627927
2,70052,2022-03-10 00:00:09,0.049106121,2.143376237,4.082530355,5.936107659,8.01096164
2,70052,2022-03-10 00:00:10,0.038102995,1.810311909,4.042485965,6.127221766,8.044142619
2,70052,2022-03-10 00:00:11,0.027257438,2.022774312,4.141490525,6.035275248,7.930321339
2,70052,2022-03-10 00:00:12,0.027492342,1.988010014,3.976483103,5.989225398,7.958882728
2,70052,2022-03-10 00:00:13,0.038608843,2.024038816,3.940847491,5.976363785,8.130563
2,70052,2022-03-10 00:00:14,0.103509723,1.985934519,3.814566394,5.971403148,7.914787869
2,70052,2022-03-10 00:00:15,-0.116248049,1.918635504,4.013624994,6.047457217,8.095723153
2,70052,2022-03-10 00:00:16,0.097384911,1.981377266,4.105757091,6.090401025,7.883582601
2,70052,2022-03-10 00:00:17,-0.120232354,2.09980728,4.066815471,6.057354017,8.085215978
2,70052,2022-03-10 00:00:18,-0.089432015,2.082003175,3.926272072,5.870471392,8.08517104
2,70052,2022-03-10 00:00:19,0.032979913,1.988519791,4.036805786,6.021929874,8.258680791
2,70052,2022-03-10 00:00:20,0.226675658,2.129679356,4.081604879,5.979075686,7.971196009
2,70052,2022-03-10 00:00:21,-0.049744332,1.954399737,3.945166103,6.016225763,7.911650115
2,70052,2022-03-10 00:00:22,0.034900619,1.95338902,4.047738438,5.916883486,8.081832411
2,70052,2022-03-10 00:00:23,-0.015211011,1.945074979,3.875073503,6.12423178,8.043674227
2,70052,2022-03-10 00:00:24,-0.144056072,1.878830839,4.022438701,5.945277276,8.152177454
2,70052,2022-03-10 00:00:25,0.0067461,2.045563767,4.022445242,5.921425815,8.127913377
2,70052,2022-03-10 00:00:26,0.041711675,2.093469075,3.938722051,6.026450098,8.091501656
2,70052,2022-03-10 00:00:27,0.014820242,2.066125036,4.058282597,5.981440916,8.046623648
2,70052,2022-03-10 00:00:28,0.005085432,1.978062023,4.115294834,6.066917524,7.926985321
2,70052,2022-03-10 00:00:29,-0.229116092,2.007914857,3.956284576,6.061812345,8.037998658
2,70052,2022-03-10 00:00:30,-0.105489471,1.851444718,4.220169765,5.988880652,7.999226859
2,70052,2022-03-10 00:00:31,0.043758412,1.775296502,3.975370903,6.237028638,7.93553232
2,70052,2022-03-10 00:00:32,-0.15612424,2.069912984,3.943737017,6.089404335,8.000894213
